user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_status,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U30526,23,Male,Bachelor,Employed,Driver,3091,2193,244601,Yes,Business,151615,120,2940,20,1,690,7,Europe,9/19/2024
U30527,24,Female,High School,Self-employed,Manager,5462,1644,532301,Yes,Business,182620,300,2061,13,0,470,8,Asia,9/8/2024
U30528,39,Female,Master,Employed,Accountant,5022,4063,152383,No,Personal,0,0,0,0,0,323,3,Africa,12/29/2022
U30529,68,Female,Master,Employed,Accountant,5467,2178,433652,No,Personal,0,0,0,0,0,708,7,Asia,11/23/2023
U30530,44,Male,Master,Employed,Doctor,500,256,2514,No,Personal,0,0,0,0,0,781,0,North America,3/8/2025
U30531,51,Male,Bachelor,Employed,Student,5563,2601,375141,No,Personal,0,0,0,0,0,489,6,Africa,6/26/2025
U30532,19,Male,Other,Self-employed,Teacher,4727,2067,193990,No,Personal,0,0,0,0,0,494,3,Africa,9/5/2022
U30533,60,Other,High School,Employed,Driver,5301,2033,481028,Yes,Home,181460,300,1230,7,0,626,8,North America,8/11/2022
U30534,35,Male,Master,Self-employed,Teacher,4431,2887,239042,No,Personal,0,0,0,0,0,645,5,Other,10/29/2022
U30535,61,Male,Master,Self-employed,Engineer,1873,1263,132828,Yes,Business,298386,300,3642,14,2,439,6,Africa,3/13/2025
U30536,34,Female,Bachelor,Employed,Doctor,6221,3146,530955,No,Personal,0,0,0,0,0,469,7,Other,7/23/2022
U30537,38,Male,Bachelor,Employed,Teacher,5926,4232,459285,Yes,Education,329796,12,28507,7,5,747,6,North America,8/4/2023
U30538,67,Male,High School,Employed,Manager,2601,921,200257,No,Personal,0,0,0,0,0,694,6,North America,4/9/2022
U30539,18,Female,Master,Employed,Unemployed,1266,568,28980,Yes,Education,350977,36,11297,10,9,844,2,Europe,10/23/2024
U30540,21,Female,Master,Employed,Student,2559,2182,42421,Yes,Car,290290,300,2091,7,1,342,1,Asia,3/17/2025
U30541,66,Male,Master,Employed,Manager,3133,1579,44370,Yes,Home,123867,36,4973,26,2,827,1,Other,1/1/2023
U30542,35,Male,Bachelor,Self-employed,Engineer,2446,1836,260915,Yes,Home,267602,120,6575,28,3,812,9,Europe,12/10/2022
U30543,25,Female,High School,Self-employed,Salesperson,2782,1422,180529,Yes,Car,228433,240,4540,24,2,390,5,Other,1/21/2024
U30544,44,Male,PhD,Employed,Accountant,572,452,50410,No,Personal,0,0,0,0,0,544,7,Africa,8/23/2021
U30545,48,Female,High School,Student,Accountant,1004,403,6811,Yes,Car,200764,36,6037,5,6,463,1,Africa,2/13/2025
U30546,66,Male,Master,Self-employed,Engineer,2472,1524,55172,No,Personal,0,0,0,0,0,506,2,Other,5/9/2022
U30547,47,Female,Bachelor,Employed,Doctor,1756,836,149020,Yes,Home,243221,300,3445,17,2,810,7,Other,3/22/2022
U30548,19,Female,Bachelor,Unemployed,Doctor,6017,4087,103175,Yes,Car,489132,36,14244,3,2,499,1,North America,6/22/2022
U30549,65,Male,Bachelor,Employed,Accountant,7781,4436,795087,No,Personal,0,0,0,0,0,758,9,Other,9/25/2024
U30550,56,Female,High School,Employed,Doctor,2398,2091,138564,Yes,Car,260982,180,4511,20,2,780,5,Europe,12/26/2021
U30551,46,Male,Master,Employed,Doctor,5267,2460,58514,Yes,Car,468556,60,13534,24,3,545,1,North America,1/11/2024
U30552,64,Female,Bachelor,Employed,Teacher,3229,1427,308943,No,Personal,0,0,0,0,0,409,8,Europe,10/23/2022
U30553,51,Male,Master,Employed,Unemployed,3187,2625,362758,Yes,Home,300923,360,1475,4,0,781,9,Asia,9/30/2024
U30554,30,Female,High School,Employed,Driver,7279,2761,338171,No,Personal,0,0,0,0,0,555,4,Asia,3/18/2024
U30555,51,Female,High School,Self-employed,Accountant,4739,3908,389563,No,Personal,0,0,0,0,0,607,7,Other,11/20/2021
U30556,46,Female,Bachelor,Employed,Accountant,3940,3317,421706,Yes,Education,213563,120,3122,12,1,487,9,North America,11/14/2021
U30557,27,Male,Master,Employed,Salesperson,2272,845,132319,No,Personal,0,0,0,0,0,366,5,Other,3/12/2023
U30558,39,Male,Bachelor,Unemployed,Doctor,6979,3899,220713,No,Personal,0,0,0,0,0,809,3,Asia,11/4/2023
U30559,19,Female,Master,Employed,Accountant,4923,4304,455714,Yes,Car,307985,120,5958,20,1,685,8,Asia,9/10/2023
U30560,60,Female,Master,Employed,Doctor,6152,2126,248142,Yes,Education,477946,120,10088,23,2,748,3,Africa,5/5/2022
U30561,49,Male,Master,Employed,Teacher,4030,2913,166951,No,Personal,0,0,0,0,0,499,3,Asia,4/2/2025
U30562,29,Female,Bachelor,Employed,Engineer,7035,4612,716280,No,Personal,0,0,0,0,0,342,8,Other,8/29/2022
U30563,69,Male,Bachelor,Self-employed,Teacher,5981,2779,253376,No,Personal,0,0,0,0,0,628,4,Africa,5/1/2022
U30564,58,Female,Other,Employed,Manager,500,215,59325,No,Personal,0,0,0,0,0,643,10,Africa,11/12/2024
U30565,57,Male,Bachelor,Employed,Manager,2329,1541,178827,Yes,Business,121473,360,2284,23,1,360,6,Other,6/17/2023
U30566,68,Female,High School,Self-employed,Manager,3917,3224,344062,No,Personal,0,0,0,0,0,539,7,North America,3/6/2024
U30567,61,Male,Other,Employed,Student,2474,951,295429,No,Personal,0,0,0,0,0,507,10,North America,8/11/2023
U30568,66,Male,Master,Employed,Teacher,3945,2745,160659,No,Personal,0,0,0,0,0,630,3,Europe,3/19/2022
U30569,57,Male,High School,Employed,Manager,2504,2124,74086,No,Personal,0,0,0,0,0,389,2,Africa,5/25/2025
U30570,63,Female,Bachelor,Employed,Teacher,4831,4144,231914,No,Personal,0,0,0,0,0,648,4,Europe,4/29/2023
U30571,32,Male,Bachelor,Employed,Accountant,4591,1613,150942,No,Personal,0,0,0,0,0,775,3,Africa,2/18/2024
U30572,30,Other,PhD,Self-employed,Driver,4188,2637,191255,Yes,Car,379312,240,3578,10,1,321,4,Asia,10/8/2023
U30573,51,Female,Master,Employed,Teacher,4650,2007,176227,No,Personal,0,0,0,0,0,423,3,North America,8/4/2021
U30574,49,Other,Bachelor,Self-employed,Student,1505,1334,82640,No,Personal,0,0,0,0,0,411,5,Asia,3/13/2025
U30575,40,Male,Bachelor,Employed,Driver,4934,3897,222874,No,Personal,0,0,0,0,0,711,4,Africa,9/4/2023
U30576,39,Male,Bachelor,Employed,Teacher,8469,3350,535735,Yes,Home,423301,120,8046,20,1,386,5,Africa,9/29/2022
U30577,23,Female,Master,Employed,Teacher,3779,1922,341655,No,Personal,0,0,0,0,0,832,8,North America,4/28/2022
U30578,59,Male,Bachelor,Employed,Doctor,3800,2356,403555,No,Personal,0,0,0,0,0,562,9,North America,4/29/2022
U30579,42,Female,Bachelor,Employed,Doctor,5275,3551,467086,No,Personal,0,0,0,0,0,411,7,Europe,5/17/2022
U30580,61,Female,High School,Employed,Driver,3940,1873,383915,Yes,Car,29106,36,937,10,0,525,8,Other,6/25/2025
U30581,19,Male,Bachelor,Employed,Student,3320,2307,162654,No,Personal,0,0,0,0,0,683,4,Asia,3/9/2024
U30582,62,Male,High School,Self-employed,Accountant,5545,4962,431058,No,Personal,0,0,0,0,0,847,6,Asia,5/11/2022
U30583,33,Female,Bachelor,Employed,Manager,1434,816,137029,Yes,Home,248755,24,13434,26,9,752,8,Asia,10/10/2022
U30584,26,Female,Master,Unemployed,Engineer,1545,523,72738,Yes,Education,307259,24,16007,22,10,626,4,Africa,3/17/2024
U30585,44,Female,High School,Unemployed,Driver,4457,2504,345917,No,Personal,0,0,0,0,0,648,6,North America,7/24/2022
U30586,24,Female,Other,Self-employed,Doctor,5510,3789,229942,Yes,Education,429748,120,6447,13,1,825,3,North America,2/4/2022
U30587,66,Female,Bachelor,Self-employed,Student,6580,5614,480094,No,Personal,0,0,0,0,0,547,6,Asia,9/17/2024
U30588,41,Female,Master,Unemployed,Engineer,4948,3981,464000,No,Personal,0,0,0,0,0,561,8,Europe,8/6/2021
U30589,24,Female,Bachelor,Self-employed,Driver,2931,2160,106911,No,Personal,0,0,0,0,0,454,3,Africa,7/20/2025
U30590,50,Male,Bachelor,Employed,Salesperson,1125,415,133185,Yes,Education,334721,24,14903,6,13,634,10,Europe,1/19/2023
U30591,44,Female,PhD,Employed,Student,4706,3753,391673,No,Personal,0,0,0,0,0,403,7,Africa,4/14/2023
U30592,69,Male,Bachelor,Employed,Accountant,3950,3002,316391,Yes,Education,340171,36,13970,27,4,472,7,Europe,11/8/2022
U30593,25,Female,Master,Unemployed,Student,2829,2146,220371,Yes,Car,392874,60,8672,12,3,786,6,North America,10/4/2024
U30594,69,Female,Master,Employed,Engineer,2878,2406,40519,No,Personal,0,0,0,0,0,378,1,Asia,8/1/2022
U30595,22,Male,Bachelor,Self-employed,Doctor,6035,2917,370218,Yes,Education,483095,120,10380,23,2,349,5,Other,10/18/2024
U30596,24,Female,High School,Employed,Accountant,584,203,17345,No,Personal,0,0,0,0,0,507,2,North America,5/16/2023
U30597,44,Female,High School,Self-employed,Student,6292,3732,705919,Yes,Business,340991,24,18769,28,3,623,9,Asia,1/10/2023
U30598,46,Male,Bachelor,Self-employed,Salesperson,4619,1487,261464,No,Personal,0,0,0,0,0,354,5,Other,1/5/2024
U30599,43,Female,Bachelor,Student,Manager,3421,2486,26958,Yes,Home,365451,36,11019,5,3,479,1,Europe,10/4/2022
U30600,58,Female,Master,Employed,Salesperson,5467,2956,613901,No,Personal,0,0,0,0,0,812,9,Africa,10/1/2021
U30601,63,Male,High School,Self-employed,Accountant,3829,2150,213943,No,Personal,0,0,0,0,0,318,5,Africa,8/9/2022
U30602,55,Female,Bachelor,Employed,Engineer,2782,1845,113906,No,Personal,0,0,0,0,0,544,3,North America,1/6/2022
U30603,41,Male,Other,Employed,Engineer,2916,1951,174496,No,Personal,0,0,0,0,0,473,5,North America,6/10/2022
U30604,60,Male,Master,Unemployed,Accountant,9453,7580,118036,Yes,Education,13599,60,285,9,0,519,1,Africa,11/1/2021
U30605,50,Female,Master,Self-employed,Teacher,500,265,8790,No,Personal,0,0,0,0,0,373,1,Asia,1/8/2023
U30606,27,Male,Master,Self-employed,Accountant,3071,1514,334656,No,Personal,0,0,0,0,0,495,9,Europe,2/16/2022
U30607,35,Female,Master,Employed,Driver,2609,1703,211412,Yes,Business,176937,12,16624,23,6,514,7,Asia,3/5/2024
U30608,27,Female,Master,Self-employed,Accountant,1255,747,16835,Yes,Car,8332,120,127,14,0,519,1,North America,4/17/2025
U30609,65,Female,High School,Unemployed,Student,5607,2960,425758,No,Personal,0,0,0,0,0,717,6,Asia,1/6/2023
U30610,23,Other,High School,Employed,Student,6762,3117,427289,Yes,Education,363310,120,8409,26,1,386,5,Asia,1/3/2022
U30611,28,Male,Master,Employed,Doctor,3179,2041,201710,Yes,Business,112716,240,2595,28,1,713,5,Other,1/14/2022
U30612,56,Male,High School,Employed,Student,6188,3935,240349,Yes,Home,24210,60,576,15,0,449,3,Europe,10/14/2021
U30613,40,Female,Master,Employed,Doctor,5829,2196,115313,Yes,Business,243237,24,11774,15,2,533,2,Europe,12/16/2023
U30614,65,Female,Bachelor,Employed,Teacher,3038,1077,94355,Yes,Education,359380,60,8051,12,3,682,3,Other,10/11/2022
U30615,45,Male,Bachelor,Employed,Accountant,5821,2198,228848,No,Personal,0,0,0,0,0,630,3,North America,3/21/2023
U30616,58,Female,Master,Employed,Engineer,2186,1288,218279,Yes,Car,146628,60,3364,13,2,442,8,Africa,9/26/2024
U30617,24,Female,Bachelor,Student,Accountant,3182,2665,374510,No,Personal,0,0,0,0,0,511,10,Europe,3/30/2022
U30618,50,Female,Bachelor,Student,Manager,1042,405,104257,No,Personal,0,0,0,0,0,462,8,North America,5/13/2025
U30619,48,Male,PhD,Employed,Salesperson,3768,1614,263495,No,Personal,0,0,0,0,0,336,6,Europe,10/7/2024
U30620,21,Female,PhD,Employed,Accountant,3362,2535,246176,No,Personal,0,0,0,0,0,346,6,North America,3/16/2023
U30621,43,Other,Bachelor,Employed,Student,3118,938,247003,No,Personal,0,0,0,0,0,346,7,Europe,9/22/2024
U30622,60,Male,Bachelor,Employed,Unemployed,4406,3565,446137,Yes,Car,72125,24,3613,18,1,558,8,Africa,9/30/2023
U30623,53,Female,High School,Self-employed,Teacher,764,640,64083,Yes,Business,211243,12,20306,27,27,653,7,Europe,8/25/2021
U30624,64,Female,High School,Employed,Student,6424,3751,110657,Yes,Education,380634,120,3741,3,1,486,1,North America,2/12/2025
U30625,54,Male,Bachelor,Employed,Accountant,6073,2033,538236,Yes,Education,395432,240,9471,29,2,669,7,Europe,10/15/2024
U30626,32,Male,Bachelor,Employed,Driver,2989,2421,18967,No,Personal,0,0,0,0,0,651,1,Europe,9/18/2024
U30627,54,Female,Bachelor,Employed,Manager,4815,3123,96306,No,Personal,0,0,0,0,0,755,2,Asia,1/28/2024
U30628,67,Male,Bachelor,Employed,Manager,3600,2723,255112,No,Personal,0,0,0,0,0,743,6,Asia,7/19/2025
U30629,29,Female,High School,Self-employed,Teacher,2689,1382,41993,Yes,Home,355558,24,16149,8,6,799,1,Other,2/8/2023
U30630,27,Female,Bachelor,Unemployed,Doctor,4862,2347,114903,Yes,Business,14756,180,262,20,0,743,2,Africa,5/18/2022
U30631,54,Female,Bachelor,Student,Engineer,5448,3515,206760,Yes,Education,171520,12,15782,19,3,504,3,North America,2/17/2022
U30632,29,Male,Bachelor,Self-employed,Student,3205,1859,254903,No,Personal,0,0,0,0,0,356,7,Africa,5/23/2025
U30633,21,Male,Master,Employed,Salesperson,3026,1877,120985,Yes,Car,424048,36,12721,5,4,705,3,Africa,8/26/2021
U30634,38,Male,PhD,Employed,Unemployed,5948,4330,620725,Yes,Business,398777,120,5162,10,1,826,9,North America,1/4/2022
U30635,28,Male,High School,Self-employed,Doctor,2044,1339,56965,Yes,Home,21514,360,474,26,0,324,2,Africa,12/9/2023
U30636,58,Male,Master,Self-employed,Student,2637,2232,236933,Yes,Car,262983,12,23282,11,9,304,7,North America,11/18/2024
U30637,55,Female,Master,Employed,Salesperson,3479,1983,101080,Yes,Home,65169,120,642,3,0,603,2,Africa,9/20/2022
U30638,51,Female,Master,Student,Engineer,4206,1798,158063,No,Personal,0,0,0,0,0,673,3,Other,3/18/2025
U30639,34,Male,Bachelor,Unemployed,Unemployed,4850,4337,113746,Yes,Home,350317,360,2839,9,1,454,2,North America,1/28/2023
U30640,23,Male,Bachelor,Employed,Accountant,7036,5260,324336,No,Personal,0,0,0,0,0,587,4,Europe,2/28/2023
U30641,37,Female,High School,Employed,Student,2688,1258,222059,No,Personal,0,0,0,0,0,561,7,North America,6/21/2025
U30642,41,Male,Master,Employed,Teacher,2683,2320,13505,Yes,Car,305079,24,14058,10,5,423,0,Europe,3/4/2023
U30643,29,Female,High School,Self-employed,Teacher,5415,4209,587907,No,Personal,0,0,0,0,0,498,9,Europe,11/10/2021
U30644,29,Male,Master,Employed,Teacher,4248,3807,192335,Yes,Education,342311,24,15398,7,4,845,4,Europe,4/9/2023
U30645,26,Male,High School,Unemployed,Salesperson,6052,2355,115168,No,Personal,0,0,0,0,0,549,2,North America,5/14/2024
U30646,42,Male,High School,Employed,Engineer,4102,1746,314253,Yes,Education,462028,60,10355,12,3,745,6,Africa,1/23/2023
U30647,69,Female,Other,Student,Manager,1410,792,95011,Yes,Car,247841,360,4109,20,3,531,6,Asia,2/16/2022
U30648,20,Male,Master,Self-employed,Student,4921,4330,220750,No,Personal,0,0,0,0,0,372,4,Other,10/13/2023
U30649,22,Male,Master,Employed,Accountant,7092,4450,195958,Yes,Education,310639,180,3811,12,1,532,2,Asia,12/11/2023
U30650,67,Female,Bachelor,Self-employed,Student,2755,2164,79440,Yes,Car,258406,36,9749,21,4,542,2,North America,4/15/2025
U30651,34,Male,Master,Employed,Student,2202,1367,157085,Yes,Business,101675,24,5671,30,3,457,6,Europe,6/25/2025
U30652,50,Female,Master,Employed,Accountant,5442,2968,567296,No,Personal,0,0,0,0,0,374,9,Africa,6/11/2023
U30653,52,Female,Bachelor,Unemployed,Unemployed,3110,1504,106174,Yes,Car,70811,360,996,17,0,470,3,Europe,3/15/2025
U30654,30,Male,Master,Employed,Manager,5475,4642,213410,No,Personal,0,0,0,0,0,793,3,Africa,11/25/2021
U30655,21,Male,High School,Student,Engineer,2605,1530,183113,No,Personal,0,0,0,0,0,606,6,Africa,3/28/2023
U30656,19,Female,Bachelor,Employed,Driver,6969,5554,65254,No,Personal,0,0,0,0,0,737,1,Asia,2/28/2024
U30657,19,Male,High School,Self-employed,Manager,2666,1681,236565,No,Personal,0,0,0,0,0,343,7,Asia,8/5/2023
U30658,64,Female,Master,Self-employed,Unemployed,4143,1646,236284,No,Personal,0,0,0,0,0,707,5,Africa,7/25/2021
U30659,30,Male,Master,Unemployed,Accountant,5760,3639,677974,Yes,Home,207040,36,6553,9,1,655,10,North America,2/28/2024
U30660,19,Female,High School,Employed,Manager,4280,3402,133528,No,Personal,0,0,0,0,0,717,3,Africa,1/24/2025
U30661,29,Female,High School,Employed,Salesperson,1568,1396,67819,Yes,Car,206606,240,4350,25,3,530,4,Africa,11/11/2024
U30662,20,Male,Master,Self-employed,Accountant,3627,2983,209591,No,Personal,0,0,0,0,0,447,5,Other,8/5/2023
U30663,50,Female,High School,Employed,Teacher,1664,862,149688,Yes,Car,408166,180,9101,26,5,753,7,Europe,10/8/2024
U30664,41,Male,Bachelor,Unemployed,Unemployed,500,277,34261,Yes,Business,209482,24,10491,18,21,513,6,Europe,7/10/2024
U30665,34,Female,Master,Employed,Unemployed,5785,2933,630294,Yes,Business,346370,24,17788,21,3,434,9,North America,11/29/2022
U30666,27,Male,Bachelor,Unemployed,Unemployed,7742,6646,928978,No,Personal,0,0,0,0,0,433,10,Asia,5/30/2023
U30667,65,Female,High School,Employed,Manager,3291,2525,5153,Yes,Home,430000,300,3416,8,1,643,0,North America,10/23/2021
U30668,64,Female,Master,Employed,Manager,5043,3093,197834,Yes,Home,313169,24,16336,23,3,307,3,Africa,11/22/2021
U30669,67,Female,Master,Employed,Driver,5194,3687,292139,No,Personal,0,0,0,0,0,627,5,Africa,1/9/2022
U30670,49,Female,High School,Employed,Driver,3348,1011,256682,No,Personal,0,0,0,0,0,317,6,Asia,4/21/2023
U30671,24,Male,PhD,Unemployed,Accountant,8220,5202,865657,No,Personal,0,0,0,0,0,777,9,Other,5/25/2022
U30672,40,Male,Other,Student,Unemployed,7653,5819,764426,No,Personal,0,0,0,0,0,736,8,North America,4/17/2023
U30673,56,Other,Other,Self-employed,Salesperson,4440,1934,268541,No,Personal,0,0,0,0,0,661,5,North America,11/3/2023
U30674,66,Male,Other,Unemployed,Student,3356,2875,208446,No,Personal,0,0,0,0,0,720,5,Africa,4/26/2022
U30675,33,Female,High School,Student,Teacher,585,228,10856,Yes,Education,84680,60,2127,18,4,409,2,Asia,1/26/2024
U30676,51,Male,Bachelor,Self-employed,Engineer,5369,1951,556302,No,Personal,0,0,0,0,0,839,9,Other,1/19/2022
U30677,67,Female,Bachelor,Employed,Salesperson,1939,1169,100837,Yes,Education,114642,24,5687,17,3,769,4,Africa,7/3/2022
U30678,31,Male,Bachelor,Employed,Unemployed,4925,4314,430766,Yes,Education,414987,300,7036,20,1,718,7,Asia,8/25/2023
U30679,41,Male,Master,Employed,Doctor,4803,2909,499660,Yes,Business,34400,60,670,6,0,683,9,North America,7/1/2024
U30680,32,Female,High School,Employed,Driver,5545,3213,53400,No,Personal,0,0,0,0,0,386,1,North America,10/1/2024
U30681,37,Male,Bachelor,Employed,Manager,1580,886,174486,Yes,Home,236416,180,5109,25,3,819,9,North America,3/1/2024
U30682,26,Male,Bachelor,Employed,Driver,500,152,11916,Yes,Car,384975,12,36022,22,72,656,2,North America,4/2/2022
U30683,56,Male,Bachelor,Student,Doctor,1093,343,113960,No,Personal,0,0,0,0,0,547,9,North America,12/10/2024
U30684,18,Male,Bachelor,Student,Accountant,3603,2187,128238,No,Personal,0,0,0,0,0,832,3,North America,12/1/2022
U30685,65,Male,Other,Employed,Unemployed,1467,988,168291,No,Personal,0,0,0,0,0,670,10,North America,7/2/2024
U30686,69,Male,Master,Student,Engineer,1938,810,82840,Yes,Car,299051,24,16203,27,8,509,4,Africa,9/25/2023
U30687,35,Male,High School,Unemployed,Doctor,2864,1606,222248,No,Personal,0,0,0,0,0,561,6,Asia,3/6/2025
U30688,21,Male,Bachelor,Employed,Manager,750,412,83684,Yes,Home,448874,36,17535,24,23,461,9,Other,5/11/2023
U30689,26,Female,Bachelor,Unemployed,Unemployed,3423,1569,271321,No,Personal,0,0,0,0,0,826,7,Other,10/26/2024
U30690,69,Male,Bachelor,Unemployed,Driver,1647,1481,116842,Yes,Home,28912,60,684,15,0,410,6,Africa,1/18/2024
U30691,23,Male,High School,Employed,Manager,4813,3787,165079,No,Personal,0,0,0,0,0,756,3,Africa,5/16/2022
U30692,18,Male,Bachelor,Self-employed,Unemployed,2747,1583,165705,No,Personal,0,0,0,0,0,822,5,North America,5/28/2024
U30693,56,Female,High School,Student,Teacher,1680,1509,18282,No,Personal,0,0,0,0,0,724,1,Asia,10/3/2024
U30694,44,Male,Other,Self-employed,Student,2157,1173,78501,Yes,Home,297523,36,10646,17,5,460,3,North America,12/9/2021
U30695,58,Male,High School,Employed,Manager,5848,3569,535986,Yes,Home,24136,24,1294,25,0,687,8,North America,8/6/2022
U30696,44,Male,Bachelor,Self-employed,Doctor,3852,1890,85342,No,Personal,0,0,0,0,0,596,2,Africa,9/25/2024
U30697,57,Male,Bachelor,Employed,Engineer,2735,2416,238289,No,Personal,0,0,0,0,0,375,7,Africa,1/1/2025
U30698,55,Other,Bachelor,Employed,Unemployed,4552,2927,303320,No,Personal,0,0,0,0,0,686,6,Other,9/20/2024
U30699,31,Female,Bachelor,Employed,Student,4340,3770,108767,No,Personal,0,0,0,0,0,791,2,Other,2/15/2024
U30700,29,Female,High School,Employed,Doctor,4940,2354,419683,Yes,Home,203600,360,1450,8,0,802,7,Africa,7/1/2025
U30701,27,Male,High School,Employed,Salesperson,3862,1942,34958,No,Personal,0,0,0,0,0,327,1,Europe,9/6/2023
U30702,61,Male,Master,Self-employed,Doctor,1355,677,35120,Yes,Car,325223,12,29411,15,22,620,2,Asia,10/18/2023
U30703,33,Female,High School,Student,Doctor,500,394,28930,No,Personal,0,0,0,0,0,813,5,Africa,8/7/2021
U30704,43,Female,Master,Unemployed,Driver,5094,3292,457872,Yes,Home,9203,360,212,28,0,488,7,Other,5/4/2025
U30705,19,Female,Master,Self-employed,Driver,2273,1020,233209,No,Personal,0,0,0,0,0,446,9,Asia,12/9/2021
U30706,49,Male,Bachelor,Self-employed,Salesperson,6227,4766,654870,Yes,Home,277687,24,13526,15,2,823,9,North America,2/15/2023
U30707,61,Male,Other,Employed,Engineer,4542,1446,186335,Yes,Car,346135,60,9144,20,2,691,3,Other,2/25/2022
U30708,39,Female,PhD,Employed,Doctor,500,272,28769,No,Personal,0,0,0,0,0,418,5,Europe,8/17/2021
U30709,61,Male,Bachelor,Employed,Engineer,886,735,38561,Yes,Home,305145,36,11638,22,13,319,4,Other,2/25/2025
U30710,28,Male,Master,Employed,Unemployed,2067,1753,49751,No,Personal,0,0,0,0,0,695,2,Other,5/22/2025
